id1;id2;lemma1;lemma2;wup;lch;path
bn:15653856n;bn:21384886n;Cibao_Marl;Levally_Lough;0.5;1.5040773967762742;0.25
bn:08864746n;bn:06947256n;Kaustifikace;Laguna_Madre_Sal;0.5;1.0986122886681098;0.16666666666666666
bn:00081683n;bn:00075601n;wreckage;Swiss;0.5;1.0986122886681098;0.16666666666666666
bn:00010453n;bn:00076232n;bilocation;tax_haven;0.16666666666666666;2.1972245773362196;0.5
bn:10842407n;bn:06160422n;Parque_Comandante_Jacques_Cousteau;Высшая_мера;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:07524412n;bn:01122624n;Wessely–Moser重排反应;Carbidopa/levodopa/entacapone;0.3333333333333333;1.5040773967762742;0.25
bn:00159465n;bn:04598221n;Hypohalite;Diazotació;0.3333333333333333;1.5040773967762742;0.25
bn:17554395n;bn:16178625n;Santo_Rosario,_Comacchio;Hungry_Valley_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:00010514n;bn:02197997n;biological_warfare;Stød;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16604928n;bn:00046697n;Cloyd_Conglomerate;influence;0.5;1.0986122886681098;0.16666666666666666
bn:00026209n;bn:00076363n;denaturant;teetotaler;0.5714285714285714;1.0986122886681098;0.16666666666666666
bn:16204063n;bn:14946613n;Narrow_Cape_Formation;Road_River_Group;0.16666666666666666;2.1972245773362196;0.5
bn:00026517n;bn:22621880n;desensitization;Whitehill_Formation;0.5;1.0986122886681098;0.16666666666666666
bn:00036336n;bn:03280763n;free-liver;Nauruans;0.2857142857142857;1.791759469228055;0.3333333333333333
bn:01860855n;bn:00055846n;Budden_Canyon_Formation;moraine;0.5;1.0986122886681098;0.16666666666666666
bn:18500795n;bn:01234155n;Rovnice_(Bratislava);Jahn–Teller_effect;0.5;1.5040773967762742;0.25
bn:15479792n;bn:09261058n;Slade_Mudstone;Bolungavík;0.3333333333333333;1.5040773967762742;0.25
bn:01353221n;bn:22835607n;Dashuigou_Formation;Du_Mâle_Lake_(Gouin_Reservoir);0.5;1.5040773967762742;0.25
bn:16200513n;bn:23537395n;Shelikof_Formation;Menke_nitration;0.5;1.0986122886681098;0.16666666666666666
bn:00142897n;bn:15196798n;Meeting_point;Rögling_Formation;0.3333333333333333;1.5040773967762742;0.25
bn:15478915n;bn:10743150n;Blaencediw_Formation;Parque_Rio_das_Pedras;0.3333333333333333;1.5040773967762742;0.25
bn:15819917n;bn:01556469n;Sekmenevka_Formation;Land_of_Nod;0.3333333333333333;1.5040773967762742;0.25
